"testId","tech","paramIdx","param","mddl","mda","mae_md","rmse_md","mae","rmse","dist"
54,"ssa",213," 8, 3,2d-ssa,2,1",3.42921726113044,16.0300432844814,0.290519394382693,16.0300432844814,0.290377505753014,0.358486092384718,0.573759780393147
54,"ssa",214," 9, 3,2d-ssa,2,1",5.8085035896957,16.0377990486129,0.294813729622105,16.0377990486129,0.29469569709538,0.358676931436131,0.790788090195957
54,"ssa",215,"10, 3,2d-ssa,2,1",7.08862627895161,16.6268606267032,0.30548293591602,16.6268606267032,0.305427113720145,0.371912139091732,1.01830440020155
54,"ssa",216,"25, 3,2d-ssa,2,1",6.25148952654898,17.2326248999218,0.30603123571344,17.2326248999218,0.305931355978889,0.385395959355302,0.970567300422386
54,"ssa",217,"50, 3,2d-ssa,2,1",2.69790517833173,12.1396189303298,0.215003659442513,12.1396189303298,0.214950677364405,0.271524760854473,0
54,"ssa",218," 6, 4,2d-ssa,2,1",4.18977647237491,17.1041064165815,0.324007541089092,17.1041064165815,0.323720250123012,0.382462363207771,0.76142598660127
54,"ssa",219," 7, 4,2d-ssa,2,1",7.40120032510541,19.0798179828279,0.385330740992744,19.0798179828279,0.38512439500944,0.426679581812053,1.30628418076932
54,"ssa",220," 8, 4,2d-ssa,2,1",3.42921726113044,16.0300432844814,0.290519394382693,16.0300432844814,0.290377505753014,0.358486092384718,0.573759780393147
54,"ssa",221," 9, 4,2d-ssa,2,1",5.8085035896957,16.0377990486129,0.294813729622105,16.0377990486129,0.29469569709538,0.358676931436131,0.790788090195957
54,"ssa",222,"10, 4,2d-ssa,2,1",7.08862627895161,16.6268606267032,0.30548293591602,16.6268606267032,0.305427113720145,0.371912139091732,1.01830440020155
54,"ssa",223,"25, 4,2d-ssa,2,1",6.25148952654898,17.2326248999218,0.30603123571344,17.2326248999218,0.305931355978889,0.385395959355302,0.970567300422386
54,"ssa",224,"50, 4,2d-ssa,2,1",2.69790517833173,12.1396189303298,0.215003659442513,12.1396189303298,0.214950677364405,0.271524760854473,0
